Row,Sample,Anon Student Id,Problem Hierarchy,Problem Name,Problem View,Step Name,Step Start Time,First Transaction Time,Correct Transaction Time,Step End Time,Step Duration (sec),Correct Step Duration (sec),Error Step Duration (sec),First Attempt,Incorrects,Hints,Corrects,Condition,KC,Opportunity
1334,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION1),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,0,0,.,correct,0,0,1,.,Non-area formula,59
1335,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION3),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,9,9,.,correct,0,0,1,.,Non-area formula,60
1336,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(AREA QUESTION2),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,5,5,.,correct,0,0,1,.,Non-area formula,61
1337,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION1),02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,02/01/1996 00:26,8,8,.,correct,0,0,1,.,Area formula,10
1338,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION2),02/01/1996 00:26,02/01/1996 00:28,02/01/1996 00:28,02/01/1996 00:28,102,102,.,correct,0,0,1,.,Area formula,11
1339,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(WHITE-AREA QUESTION3),02/01/1996 00:28,02/01/1996 00:28,02/01/1996 00:28,02/01/1996 00:28,7,7,.,correct,0,0,1,.,Area formula,12
1340,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION1),02/01/1996 00:28,02/01/1996 00:28,02/01/1996 00:28,02/01/1996 00:28,8,8,.,correct,0,0,1,.,Area formula,13
1341,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION2),02/01/1996 00:28,02/01/1996 00:29,02/01/1996 00:29,02/01/1996 00:29,34,34,.,correct,0,0,1,.,Area formula,14
1342,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(GREEN-AREA QUESTION3),02/01/1996 00:29,02/01/1996 00:30,02/01/1996 00:30,02/01/1996 00:30,71,71,.,correct,0,0,1,.,Area formula,15
1343,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION1),02/01/1996 00:30,02/01/1996 00:30,02/01/1996 00:30,02/01/1996 00:30,14,.,14,incorrect,1,0,1,.,Area formula,16
1344,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION2),02/01/1996 00:30,02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,49,49,.,correct,0,0,1,.,Area formula,17
1345,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,1,(PURPLE-AREA QUESTION3),02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,5,5,.,correct,0,0,1,.,Area formula,18
1346,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,1,(AREA QUESTION1),02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,02/01/1996 00:31,1,.,1,incorrect,1,0,1,.,Non-area formula,62
1347,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,1,(APOTHEM QUESTION2),02/01/1996 00:31,02/01/1996 00:32,02/01/1996 00:32,02/01/1996 00:32,22,.,22,incorrect,1,0,1,.,Non-area formula,63
1348,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,1,(SIDE QUESTION3),02/01/1996 00:32,02/01/1996 00:32,02/01/1996 00:32,02/01/1996 00:32,16,.,16,incorrect,1,0,1,.,Non-area formula,64
1349,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_HEIGHT,1,(HEIGHT QUESTION2),02/01/1996 00:33,02/01/1996 00:33,02/01/1996 00:33,02/01/1996 00:33,1,.,1,incorrect,1,0,1,.,Non-area formula,65
1350,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_BASE,1,(BASE QUESTION3),02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,02/01/1996 00:35,1,.,1,incorrect,1,0,1,.,Non-area formula,66
1351,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,2,(AREA QUESTION1),02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,0,0,.,correct,0,0,1,.,Non-area formula,67
1352,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,2,(APOTHEM QUESTION2),02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,02/01/1996 00:36,38,38,.,correct,0,0,1,.,Non-area formula,68
1353,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,2,(SIDE QUESTION3),02/01/1996 00:36,02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,113,.,113,incorrect,1,0,1,.,Non-area formula,69
1354,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,2,(APOTHEM QUESTION2),02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,02/01/1996 00:38,0,0,.,correct,0,0,1,.,Non-area formula,70
1355,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,2,(SIDE QUESTION3),02/01/1996 00:38,02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,82,82,.,correct,0,0,1,.,Non-area formula,71
1356,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,2,(AREA QUESTION1),02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,02/01/1996 00:40,33,.,33,incorrect,1,0,1,.,Non-area formula,72
1357,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION1),02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,0,0,.,correct,0,0,1,.,Non-area formula,73
1358,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION2),02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,9,9,.,correct,0,0,1,.,Non-area formula,74
1359,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(AREA QUESTION3),02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,02/01/1996 00:42,9,9,.,correct,0,0,1,.,Non-area formula,75
1360,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION1),02/01/1996 00:42,02/01/1996 00:43,02/01/1996 00:43,02/01/1996 00:43,21,21,.,correct,0,0,1,.,Area formula,19
1361,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION2),02/01/1996 00:43,02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,95,95,.,correct,0,0,1,.,Area formula,20
1362,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(WHITE-AREA QUESTION3),02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,02/01/1996 00:44,11,11,.,correct,0,0,1,.,Area formula,21
1363,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION1),02/01/1996 00:44,02/01/1996 00:45,02/01/1996 00:45,02/01/1996 00:45,6,6,.,correct,0,0,1,.,Area formula,22
1364,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION2),02/01/1996 00:45,02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,65,65,.,correct,0,0,1,.,Area formula,23
1365,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(GREEN-AREA QUESTION3),02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,02/01/1996 00:46,41,41,.,correct,0,0,1,.,Area formula,24
1366,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION1),02/01/1996 00:46,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,19,19,.,correct,0,0,1,.,Area formula,25
1367,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION2),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,4,4,.,correct,0,0,1,.,Area formula,26
1368,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DESIGNING_A_QUILT,2,(PURPLE-AREA QUESTION3),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,2,2,.,correct,0,0,1,.,Area formula,27
1369,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,3,(AREA QUESTION1),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,1,.,1,incorrect,1,0,1,.,Non-area formula,76
1370,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,3,(APOTHEM QUESTION2),02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,02/01/1996 00:47,19,19,.,correct,0,0,1,.,Non-area formula,77
1371,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,3,(SIDE QUESTION3),02/01/1996 00:47,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,86,86,.,correct,0,0,1,.,Non-area formula,78
1372,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_ABC,2,(AREA QUESTION1),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,0,0,.,correct,0,0,1,.,Non-area formula,79
1373,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_ABC,2,(HEIGHT QUESTION2),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,6,.,6,incorrect,1,0,1,.,Non-area formula,80
1374,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_ABC,2,(BASE QUESTION3),02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,02/01/1996 00:49,9,9,.,correct,0,0,1,.,Non-area formula,81
1375,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_HEIGHT,2,(HEIGHT QUESTION2),02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,02/01/1996 00:50,0,0,.,correct,0,0,1,.,Non-area formula,82
1376,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_BASE,2,(BASE QUESTION3),02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,02/01/1996 00:54,1,.,1,incorrect,1,0,1,.,Non-area formula,83
1377,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_ABC,3,(AREA QUESTION1),02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,0,0,.,correct,0,0,1,.,Non-area formula,84
1378,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_ABC,3,(HEIGHT QUESTION2),02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,02/01/1996 00:55,6,6,.,correct,0,0,1,.,Non-area formula,85
1379,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TRIANGLE_ABC,3,(BASE QUESTION3),02/01/1996 00:55,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,55,55,.,correct,0,0,1,.,Non-area formula,86
1380,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,3,(AREA QUESTION1),02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,02/01/1996 00:56,0,0,.,correct,0,0,1,.,Non-area formula,87
1381,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,3,(APOTHEM QUESTION2),02/01/1996 00:56,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,33,33,.,correct,0,0,1,.,Non-area formula,88
1382,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,3,(SIDE QUESTION3),02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,20,20,.,correct,0,0,1,.,Non-area formula,89
1383,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,4,(AREA QUESTION1),02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,02/01/1996 00:57,0,0,.,correct,0,0,1,.,Non-area formula,90
1384,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,4,(APOTHEM QUESTION2),02/01/1996 00:57,02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,17,17,.,correct,0,0,1,.,Non-area formula,91
1385,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON_ABCDE,4,(SIDE QUESTION3),02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,24,24,.,correct,0,0,1,.,Non-area formula,92
1386,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,4,(AREA QUESTION1),02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,02/01/1996 00:58,0,0,.,correct,0,0,1,.,Non-area formula,93
1387,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,4,(APOTHEM QUESTION2),02/01/1996 00:58,02/01/1996 00:59,02/01/1996 00:59,02/01/1996 00:59,49,49,.,correct,0,0,1,.,Non-area formula,94
1388,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,PENTAGON,4,(SIDE QUESTION3),02/01/1996 00:59,02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,19,19,.,correct,0,0,1,.,Non-area formula,95
1389,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(RADIUS QUESTION1),02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,0,0,.,correct,0,0,1,.,Area formula,28
1390,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(AREA QUESTION1),02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,4,.,4,incorrect,1,0,1,.,Non-area formula,96
1391,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION2),02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,02/01/1996 01:00,25,25,.,correct,0,0,1,.,Area formula,29
1392,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(AREA QUESTION2),02/01/1996 01:00,02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,17,17,.,correct,0,0,1,.,Non-area formula,97
1393,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(RADIUS QUESTION3),02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,17,17,.,correct,0,0,1,.,Non-area formula,98
1394,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION3),02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,02/01/1996 01:01,29,29,.,correct,0,0,1,.,Area formula,30
1395,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION1),02/01/1996 01:01,02/01/1996 01:02,02/01/1996 01:02,02/01/1996 01:02,6,6,.,correct,0,0,1,.,Area formula,31
1396,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION2),02/01/1996 01:02,02/01/1996 01:02,02/01/1996 01:02,02/01/1996 01:02,6,6,.,correct,0,0,1,.,Area formula,32
1397,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(CIRCUMFERENCE QUESTION3),02/01/1996 01:02,02/01/1996 01:02,02/01/1996 01:02,02/01/1996 01:02,25,25,.,correct,0,0,1,.,Area formula,33
1398,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(RADIUS QUESTION4),02/01/1996 01:02,02/01/1996 01:02,02/01/1996 01:02,02/01/1996 01:02,11,11,.,correct,0,0,1,.,Area formula,34
1399,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(AREA QUESTION4),02/01/1996 01:02,02/01/1996 01:03,02/01/1996 01:03,02/01/1996 01:03,43,.,43,incorrect,1,0,1,.,Non-area formula,99
1400,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_O,1,(DIAMETER QUESTION4),02/01/1996 01:03,02/01/1996 01:03,02/01/1996 01:03,02/01/1996 01:03,25,25,.,correct,0,0,1,.,Area formula,35
1401,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,LAWN_SPRINKLER,1,(AREA QUESTION1),02/01/1996 01:04,02/01/1996 01:04,02/01/1996 01:04,02/01/1996 01:04,1,.,1,incorrect,1,0,1,.,Non-area formula,100
1402,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,COVERING_POOL,1,(RADIUS QUESTION1),02/01/1996 01:04,02/01/1996 01:04,02/01/1996 01:04,02/01/1996 01:04,0,0,.,correct,0,0,1,.,Non-area formula,101
1403,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,COVERING_POOL,1,(DIAMETER QUESTION1),02/01/1996 01:04,02/01/1996 01:05,02/01/1996 01:05,02/01/1996 01:05,34,34,.,correct,0,0,1,.,Area formula,36
1404,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DOG_ON_A_ROPE,1,(AREA QUESTION1),02/01/1996 01:05,02/01/1996 01:05,02/01/1996 01:05,02/01/1996 01:05,0,0,.,correct,0,0,1,.,Non-area formula,102
1405,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,DOG_ON_A_ROPE,1,(CIRCUMFERENCE QUESTION1),02/01/1996 01:05,02/01/1996 01:05,02/01/1996 01:05,02/01/1996 01:05,31,31,.,correct,0,0,1,.,Area formula,37
1406,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,LAWN_SPRINKLER_2,1,(TOTAL-LAWN-AREA QUESTION1),02/01/1996 01:05,02/01/1996 01:05,02/01/1996 01:05,02/01/1996 01:05,0,0,.,correct,0,0,1,.,Non-area formula,103
1407,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,LAWN_SPRINKLER_2,1,(WATERED-LAWN-AREA QUESTION1),02/01/1996 01:05,02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,12,12,.,correct,0,0,1,.,Non-area formula,104
1408,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,LAWN_SPRINKLER_2,1,(UNWATERED-LAWN-AREA QUESTION1),02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,3,.,3,incorrect,1,0,1,.,Area formula,38
1409,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_DIAMETER,1,(RADIUS QUESTION1),02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,0,0,.,correct,0,0,1,.,Area formula,39
1410,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_DIAMETER,1,(AREA QUESTION1),02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,4,4,.,correct,0,0,1,.,Non-area formula,105
1411,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_DIAMETER,1,(CIRCUMFERENCE QUESTION1),02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,11,11,.,correct,0,0,1,.,Area formula,40
1412,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,LAWN_SPRINKLER,2,(AREA QUESTION1),02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,0,0,.,correct,0,0,1,.,Non-area formula,106
1413,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_RADIUS,1,(DIAMETER QUESTION2),02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,02/01/1996 01:06,0,0,.,correct,0,0,1,.,Area formula,41
1414,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_RADIUS,1,(AREA QUESTION2),02/01/1996 01:06,02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,6,6,.,correct,0,0,1,.,Non-area formula,107
1415,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,CIRCLE_RADIUS,1,(CIRCUMFERENCE QUESTION2),02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,18,18,.,correct,0,0,1,.,Area formula,42
1416,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(SQUARE-AREA QUESTION1),02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,0,0,.,correct,0,0,1,.,Non-area formula,108
1417,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(SQUARE-AREA QUESTION2),02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,8,8,.,correct,0,0,1,.,Non-area formula,109
1418,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(SQUARE-AREA QUESTION3),02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,2,2,.,correct,0,0,1,.,Non-area formula,110
1419,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(TROG-HEIGHT QUESTION1),02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,3,.,3,incorrect,1,0,1,.,Area formula,43
1420,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(TROG-HEIGHT QUESTION2),02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,02/01/1996 01:07,18,18,.,correct,0,0,1,.,Area formula,44
1421,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(TROG-HEIGHT QUESTION3),02/01/1996 01:07,02/01/1996 01:08,02/01/1996 01:08,02/01/1996 01:08,33,33,.,correct,0,0,1,.,Area formula,45
1422,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(TROG-AREA QUESTION1),02/01/1996 01:08,02/01/1996 01:08,02/01/1996 01:08,02/01/1996 01:08,14,14,.,correct,0,0,1,.,Non-area formula,111
1423,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(TROG-AREA QUESTION2),02/01/1996 01:08,02/01/1996 01:09,02/01/1996 01:09,02/01/1996 01:09,27,27,.,correct,0,0,1,.,Non-area formula,112
1424,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(TROG-AREA QUESTION3),02/01/1996 01:09,02/01/1996 01:09,02/01/1996 01:09,02/01/1996 01:09,22,22,.,correct,0,0,1,.,Non-area formula,113
1425,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(SCRAP-METAL-AREA QUESTION1),02/01/1996 01:09,02/01/1996 01:09,02/01/1996 01:09,02/01/1996 01:09,21,21,.,correct,0,0,1,.,Area formula,46
1426,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(SCRAP-METAL-AREA QUESTION2),02/01/1996 01:09,02/01/1996 01:10,02/01/1996 01:10,02/01/1996 01:10,20,20,.,correct,0,0,1,.,Area formula,47
1427,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,TROGS,1,(SCRAP-METAL-AREA QUESTION3),02/01/1996 01:10,02/01/1996 01:10,02/01/1996 01:10,02/01/1996 01:10,21,21,.,correct,0,0,1,.,Area formula,48
1428,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,WATERING_VEGGIES,1,(WATERED-AREA QUESTION1),02/01/1996 01:10,02/01/1996 01:10,02/01/1996 01:10,02/01/1996 01:10,0,0,.,correct,0,0,1,.,Non-area formula,114
1429,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,WATERING_VEGGIES,1,(TOTAL-GARDEN QUESTION1),02/01/1996 01:10,02/01/1996 01:12,02/01/1996 01:12,02/01/1996 01:12,101,101,.,correct,0,0,1,.,Non-area formula,115
1430,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,WATERING_VEGGIES,1,(UNWATERED-AREA QUESTION1),02/01/1996 01:12,02/01/1996 01:12,02/01/1996 01:12,02/01/1996 01:12,14,14,.,correct,0,0,1,.,Area formula,49
1431,All Data,Stu_671ccc3ef2c091b6b6d76b34e3d19a8f,Unit Area,POGS,1,(SCRAP-METAL-AREA QUESTION1),02/01/1996 01:13,02/01/1996 01:13,02/01/1996 01:13,02/01/1996 01:13,0,0,.,correct,0,0,1,.,Area formula,50
